Xrhsths{onomaXrhsth='515501', onoma='Αλεξανδρος', epwnhmo='Παλιδος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='924901', email='acdem515501@academia.gr', roloi=[FOITITIS]}
Xrhsths{onomaXrhsth='641012', onoma='Μανωλης', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='903911', email='acdem641012@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='449741', onoma='Φιλιππος', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='192306', email='acdem449741@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='855311', onoma='Νικος', epwnhmo='Αλεγαγλου', hmeromhniaGennhshs=2005-12-09, kwdikos='220993', email='acdem855311@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='655875', onoma='Ελισαβετ', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='931189', email='acdem655875@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='614775', onoma='Νικος', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='440059', email='acdem614775@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='693917', onoma='Αλεξανδρος', epwnhmo='Πετριδης/δου', hmeromhniaGennhshs=2004-12-09, kwdikos='531974', email='acdem693917@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='954195', onoma='Ραδιον', epwnhmo='Πετριδης/δου', hmeromhniaGennhshs=2001-12-09, kwdikos='661422', email='acdem954195@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='573361', onoma='Φιλιππος', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='945861', email='acdem573361@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='984811', onoma='Μαρια', epwnhmo='Παλιδος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='649287', email='acdem984811@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='200363', onoma='Τζεραρ', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='263133', email='acdem200363@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='913401', onoma='Πετρος', epwnhmo='Μανουλιδου', hmeromhniaGennhshs=2005-12-09, kwdikos='717293', email='acdem913401@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='737167', onoma='Αννα', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='568622', email='acdem737167@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='191435', onoma='Αλεξανδρος', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='077274', email='acdem191435@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='027151', onoma='Τζον', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='279980', email='acdem027151@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='272623', onoma='Βασιλης', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='781665', email='acdem272623@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='364741', onoma='Τζεραρ', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='738795', email='acdem364741@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='003167', onoma='Μαρια', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='611155', email='acdem003167@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='651041', onoma='Βασιλης', epwnhmo='Αριουνουλος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='027675', email='acdem651041@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='807472', onoma='Ολγα', epwnhmo='Αλεγαγλου', hmeromhniaGennhshs=2001-12-09, kwdikos='977994', email='acdem807472@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='933471', onoma='Νατασσα', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='231433', email='acdem933471@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='678506', onoma='Τζον', epwnhmo='Μανουλιδου', hmeromhniaGennhshs=2002-12-09, kwdikos='085101', email='acdem678506@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='297716', onoma='Ραδιον', epwnhmo='Αλεγαγλου', hmeromhniaGennhshs=2005-12-09, kwdikos='508603', email='acdem297716@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='135741', onoma='Ελλη', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='416356', email='acdem135741@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='030523', onoma='Τζουλια', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='519443', email='acdem030523@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='300734', onoma='Φιλιππος', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='187967', email='acdem300734@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='969898', onoma='Ελλη', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='135630', email='acdem969898@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='551532', onoma='Μαρια', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='136207', email='acdem551532@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='169996', onoma='Τζουλια', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='710810', email='acdem169996@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='255035', onoma='Τζον', epwnhmo='Μανουλιδου', hmeromhniaGennhshs=2005-12-09, kwdikos='653741', email='acdem255035@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='144459', onoma='Μανωλης', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='996146', email='acdem144459@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='912321', onoma='Αννα', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='080139', email='acdem912321@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='258787', onoma='Ελισαβετ', epwnhmo='Πετριδης/δου', hmeromhniaGennhshs=2005-12-09, kwdikos='687610', email='acdem258787@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='008644', onoma='Γιωργος', epwnhmo='Αλεγαγλου', hmeromhniaGennhshs=2004-12-09, kwdikos='127901', email='acdem008644@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='638096', onoma='Τζουλια', epwnhmo='Αλεγαγλου', hmeromhniaGennhshs=2004-12-09, kwdikos='569976', email='acdem638096@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='132487', onoma='Γιωργος', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='051154', email='acdem132487@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='353637', onoma='Ολγα', epwnhmo='Αλεγαγλου', hmeromhniaGennhshs=2002-12-09, kwdikos='248713', email='acdem353637@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='728443', onoma='Γιωργος', epwnhmo='Κασιναδρου', hmeromhniaGennhshs=2004-12-09, kwdikos='526901', email='acdem728443@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='238971', onoma='Τζον', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='782214', email='acdem238971@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='091030', onoma='Αλεξανδρος', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='588293', email='acdem091030@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='188005', onoma='Πετρος', epwnhmo='Αριουνουλος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='130692', email='acdem188005@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='631228', onoma='Μαρια', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='544893', email='acdem631228@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='145796', onoma='Μανωλης', epwnhmo='Αλεγαγλου', hmeromhniaGennhshs=2005-12-09, kwdikos='827786', email='acdem145796@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='936523', onoma='Τζουλια', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='146474', email='acdem936523@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='529864', onoma='Ραδιον', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='573259', email='acdem529864@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='100609', onoma='Τζεραρ', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='919879', email='acdem100609@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='549459', onoma='Μαρια', epwnhmo='Παλιδος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='954132', email='acdem549459@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='526115', onoma='Τζεραρ', epwnhmo='Μανουλιδου', hmeromhniaGennhshs=2003-12-09, kwdikos='634598', email='acdem526115@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='898266', onoma='Γιωργος', epwnhmo='Μανουλιδου', hmeromhniaGennhshs=2001-12-09, kwdikos='560615', email='acdem898266@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='948739', onoma='Μαρια', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='919645', email='acdem948739@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='190564', onoma='Αννα', epwnhmo='Πετριδης/δου', hmeromhniaGennhshs=2001-12-09, kwdikos='653858', email='acdem190564@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='156441', onoma='Τζουλια', epwnhmo='Μανουλιδου', hmeromhniaGennhshs=2001-12-09, kwdikos='463515', email='acdem156441@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='458226', onoma='Ραδιον', epwnhmo='Μανουλιδου', hmeromhniaGennhshs=2001-12-09, kwdikos='834789', email='acdem458226@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='081246', onoma='Ελισαβετ', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='356591', email='acdem081246@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='455155', onoma='Μανωλης', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='781098', email='acdem455155@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='456249', onoma='Τζον', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='725060', email='acdem456249@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='229809', onoma='Φιλιππος', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='078498', email='acdem229809@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='386324', onoma='Φιλιππος', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='721155', email='acdem386324@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='101989', onoma='Γιωργος', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='036567', email='acdem101989@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='065601', onoma='Εση', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='390383', email='acdem065601@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='496936', onoma='Τζον', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='263358', email='acdem496936@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='880938', onoma='Ελλη', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='481700', email='acdem880938@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='867971', onoma='Φιλιππος', epwnhmo='Αριουνουλος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='323335', email='acdem867971@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='410497', onoma='Πετρος', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='266700', email='acdem410497@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='002044', onoma='Ραδιον', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='658796', email='acdem002044@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='543981', onoma='Τζουλια', epwnhmo='Αλεγαγλου', hmeromhniaGennhshs=2002-12-09, kwdikos='819660', email='acdem543981@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='808111', onoma='Αννα', epwnhmo='Πετριδης/δου', hmeromhniaGennhshs=2002-12-09, kwdikos='789652', email='acdem808111@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='642381', onoma='Πετρος', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='334538', email='acdem642381@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='263713', onoma='Βασιλης', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='330539', email='acdem263713@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='324917', onoma='Ραδιον', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='342997', email='acdem324917@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='539002', onoma='Νικος', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='004052', email='acdem539002@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='189797', onoma='Τζον', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='492772', email='acdem189797@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='120258', onoma='Ελισαβετ', epwnhmo='Πετριδης/δου', hmeromhniaGennhshs=2004-12-09, kwdikos='307252', email='acdem120258@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='750329', onoma='Νικος', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='632798', email='acdem750329@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='801975', onoma='Τζουλια', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='719225', email='acdem801975@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='311613', onoma='Ελισαβετ', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='517703', email='acdem311613@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='411597', onoma='Αλεξανδρος', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='759105', email='acdem411597@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='990058', onoma='Εση', epwnhmo='Αριουνουλος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='482144', email='acdem990058@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='175365', onoma='Γιωργος', epwnhmo='Παλιδος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='995379', email='acdem175365@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='746280', onoma='Μαρια', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='667733', email='acdem746280@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='026224', onoma='Ολγα', epwnhmo='Μανουλιδου', hmeromhniaGennhshs=2004-12-09, kwdikos='537037', email='acdem026224@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='013191', onoma='Ελλη', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='424126', email='acdem013191@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='213482', onoma='Νικος', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='003357', email='acdem213482@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='423101', onoma='Εση', epwnhmo='Μανουλιδου', hmeromhniaGennhshs=2001-12-09, kwdikos='165118', email='acdem423101@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='729504', onoma='Αλεξανδρος', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='504182', email='acdem729504@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='597533', onoma='Γιωργος', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='538427', email='acdem597533@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='981332', onoma='Γιωργος', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='223775', email='acdem981332@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='824821', onoma='Ολγα', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='211753', email='acdem824821@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='730728', onoma='Νατασσα', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='322119', email='acdem730728@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='402677', onoma='Γιωργος', epwnhmo='Κασιναδρου', hmeromhniaGennhshs=2003-12-09, kwdikos='027287', email='acdem402677@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='810887', onoma='Αλεξανδρος', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='949924', email='acdem810887@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='774986', onoma='Τζουλια', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='506330', email='acdem774986@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='168629', onoma='Ραδιον', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='262501', email='acdem168629@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='958321', onoma='Τζουλια', epwnhmo='Παλιδος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='655122', email='acdem958321@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='338060', onoma='Αννα', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='197089', email='acdem338060@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='295748', onoma='Αλεξανδρος', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='648265', email='acdem295748@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='481899', onoma='Ραδιον', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='318729', email='acdem481899@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='396121', onoma='Νατασσα', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='426544', email='acdem396121@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='482748', onoma='Νατασσα', epwnhmo='Πετριδης/δου', hmeromhniaGennhshs=2005-12-09, kwdikos='201443', email='acdem482748@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='621000', onoma='Εση', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='043055', email='acdem621000@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='923268', onoma='Τζουλια', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='291338', email='acdem923268@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='129293', onoma='Αννα', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='974108', email='acdem129293@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='594496', onoma='Αλεξανδρος', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='575184', email='acdem594496@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='890974', onoma='Νατασσα', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='067422', email='acdem890974@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='424440', onoma='Πετρος', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='636169', email='acdem424440@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='201033', onoma='Τζεραρ', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='241874', email='acdem201033@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='387425', onoma='Αλεξανδρος', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='250583', email='acdem387425@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='874032', onoma='Ολγα', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='410737', email='acdem874032@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='690676', onoma='Τζεραρ', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='986876', email='acdem690676@academia.gr', roloi=[FOITITIS]}
